ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
11634216846,"12 juin 2024, 10:51:40",Morning Run,Course à pied,,2503,"6,23",,,false,,HOKA One,activities/12415094234.fit.gz,,,2503.0,2400.0,6235.4,4.309,2.598,13.0,9.0,8.4,18.6,6.4,0.0,,,81.0,75.0,,,,,454.0,,,,,,,,,,,,,,,,0.0,,1.0,6267.7,1718186368.0,2.0,25.9,28.9,23.0,0.84,1015.5,4.3,7.8,155.0,0.2,1718180992.0,1718222976.0,0.125,,14252187.0,0.69,5.0,0.52,15905.0,1.0,,,,,0.0,2.491,879.8,,,,5928.0,,,,,2.612,,,,,,,,,,,,""
11627075125,"11 juin 2024, 13:36:46",Morning Swim,Natation,,2148,800,,,false,,,activities/12407757236.fit.gz,,,2148.0,922.0,800.0,5.8,0.868,0.0,0.0,0.0,0.0,0.0,0.0,,,,31.0,,,,,181.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.372,0.0,,,,,,,,,,,,,,,,,,,,,""
11621656502,"10 juin 2024, 18:54:25",Afternoon Run,Course à pied,,2763,"7,07",,,false,,HOKA One,activities/12402185804.fit.gz,,,2763.0,2715.0,7078.7,4.168,2.607,6.0,9.0,7.8,17.8,2.9,-0.1,,,81.0,76.0,,,,,526.0,,,,,,,,,,,,,,,,0.0,,1.0,7085.5,1718042368.0,3.0,29.0,31.7,21.6,0.64,1013.6,5.3,9.7,147.0,0.0,1718008192.0,1718050176.0,0.125,,14252187.0,0.31,5.0,1.0,34311.0,2.0,,,,,0.0,2.562,706.0,,,,6808.0,,,,,2.61,,,,,,,,,,,,""
11606533139,"8 juin 2024, 18:15:35",Afternoon Run,Course à pied,,3000,"7,63",,,false,,HOKA One,activities/12386569414.fit.gz,,,3000.0,2983.0,7635.8,3.76,2.56,4.0,11.0,5.4,13.4,4.0,-0.1,,,83.0,76.0,,,,,595.0,,,,,,,,,,,,,,,,0.0,,1.0,7639.7,1717869568.0,1.0,29.1,32.7,23.4,0.71,1014.8,4.2,8.8,150.0,0.0,1717835392.0,1717877376.0,0.125,,14252187.0,0.82,5.0,0.08,24236.0,2.0,,,,,0.0,2.545,980.3,,,,7518.0,,,,,2.561,,,,,,,,,,,,""
11606532989,"7 juin 2024, 11:40:56",Morning Run,Course à pied,,1803,"4,75",,,false,,HOKA One,activities/12386569241.fit.gz,,,1803.0,1780.0,4755.2,10.193,2.671,8.0,9.0,14.8,21.2,5.7,0.0,,,78.0,75.0,,,,,356.0,,,,,,,,,,,,,,,,0.0,,1.0,4766.3,1717757952.0,3.0,26.0,29.3,23.7,0.88,1017.2,2.4,4.4,167.0,0.1,1717748864.0,1717790976.0,0.125,,14252187.0,0.84,5.0,1.0,19073.0,2.0,,,,,0.0,2.637,1149.5,,,,4494.0,,,,,2.678,,,,,,,,,,,,""
11578962095,"5 juin 2024, 11:49:33",Morning Run,Course à pied,,551,"1,73",,,false,,HOKA One,activities/12358255588.fit.gz,,,551.0,544.0,1731.3,4.774,3.183,0.0,2.0,15.0,18.6,15.9,0.0,,,106.0,82.0,,,,,87.0,,,,,,,,,,,,,,,,0.0,,1.0,1735.7,1717585152.0,1.0,26.2,29.7,23.8,0.87,1016.2,2.8,6.0,144.0,0.2,1717576064.0,1717618048.0,0.875,,14252187.0,0.76,5.0,0.18,14353.0,3.0,,,,,0.0,3.142,0.0,,,,1476.0,,,,,3.191,,,,,,,,,,,,""
11497809307,"25 mai 2024, 22:19:57",Evening Run,Course à pied,,3449,"9,94",,,false,,HOKA One,activities/12274632592.fit.gz,,,3449.0,3449.0,9942.4,5.747,2.883,26.0,25.0,5.2,16.6,7.6,0.0,,,101.0,78.0,,,,,764.0,,,,,,,,,,,,,,,,0.0,,1.0,10003.4,1716674432.0,1.0,27.5,30.7,23.0,0.77,1014.1,4.1,7.7,153.0,0.0,1716625536.0,1716667648.0,0.625,,14252187.0,0.36,5.0,0.22,20898.0,0.0,,,,,0.0,2.883,0.0,,,,8964.0,,,,,2.9,,,,,,,,,,,,""
11412664781,"14 mai 2024, 22:11:44",Afternoon Run,Course à pied,,5549,"15,19",,,false,,HOKA One,activities/12186911913.fit.gz,,,5549.0,5428.0,15197.8,4.513,2.8,26.0,34.0,78.4,111.0,5.0,0.0,,,120.0,77.0,,,,,1062.0,,,,,,,,,,,,,,,,0.0,,1.0,15235.6,1715724032.0,3.0,20.0,20.3,15.3,0.74,1011.7,2.2,4.4,227.0,0.0,1715685504.0,1715727104.0,0.125,,14252187.0,0.0,1.0,1.0,26776.7,0.0,,,,,0.0,2.739,2677.3,,,,13740.0,,,,,2.807,,,,,,,,,,,,""
11371201729,"8 mai 2024, 14:11:36",Morning Hike,Randonnée,,6155,"4,60",,,false,,,activities/12144212619.fit.gz,,,6155.0,4242.0,4606.3,1.942,1.086,478.0,7.0,3768.2,4271.0,49.4,10.9,,,96.0,51.0,,,,,767.0,,,,,,,,,,,,,,,,0.0,,1.0,,1715176832.0,3.0,13.9,13.1,7.7,0.66,1016.4,0.9,3.1,297.0,0.1,1715165952.0,1715207552.0,0.0,,,0.34,5.0,1.0,22269.0,5.0,,,,,0.0,0.748,4608.4,,,,,,,,,,,,,,,,,,,,,""
11308080298,"28 avr. 2024, 10:27:57",Morning Run,Course à pied,,3019,"7,69",,,false,,HOKA One,activities/12079318820.fit.gz,,,3019.0,2746.0,7692.3,4.269,2.801,7.0,14.0,10.2,22.2,16.0,-0.1,,,80.0,77.0,,,,,551.0,,,,,,,,,,,,,,,,0.0,,1.0,7694.0,1714298368.0,3.0,26.3,29.7,23.7,0.86,1011.5,3.5,6.8,191.0,0.2,1714292480.0,1714335104.0,0.625,,14252187.0,0.74,5.0,1.0,16657.0,1.0,,,,,0.0,2.548,463.3,,,,6982.0,,,,,2.802,,,,,,,,,,,,""
11256503474,"24 avr. 2024, 19:13:19",Afternoon Run,Course à pied,,3452,"9,19",,,false,,HOKA One,activities/12026018852.fit.gz,,,3452.0,3231.0,9196.6,4.482,2.846,16.0,14.0,9.8,23.2,10.2,0.0,,,86.0,78.0,,,,,681.0,,,,,,,,,,,,,,,,0.0,,1.0,9226.0,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.664,850.9,,,,8228.0,,,,,2.855,,,,,,,,,,,,""
11237488695,"22 avr. 2024, 09:29:19",Morning Run,Course à pied,,3333,"9,12",,,false,,HOKA One,activities/12006504560.fit.gz,,,3333.0,3274.0,9121.7,3.809,2.786,13.0,19.0,10.8,22.2,8.1,-0.1,,,80.0,75.0,,,,,684.0,,,,,,,,,,,,,,,,0.0,,1.0,9137.7,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.737,1913.1,,,,8168.0,,,,,2.791,,,,,,,,,,,,""
11215771444,"19 avr. 2024, 10:22:54",Morning Run,Course à pied,,1652,"4,64",,,false,,HOKA One,activities/11984069492.fit.gz,,,1652.0,1644.0,4648.0,5.52,2.827,4.0,2.0,19.4,25.6,4.6,0.1,,,89.0,75.0,,,,,333.0,,,,,,,,,,,,,,,,0.0,,1.0,4665.2,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.814,0.0,,,,4088.0,,,,,2.838,,,,,,,,,,,,""
11201132400,"17 avr. 2024, 09:42:37",Morning Run,Course à pied,,1005,"1,70",,,false,,HOKA One,activities/11969054234.fit.gz,,,1005.0,542.0,1701.6,5.626,3.139,0.0,2.0,15.0,22.2,33.5,0.2,,,88.0,76.0,,,,,96.0,,,,,,,,,,,,,,,,0.0,,1.0,1727.1,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,1.693,0.0,,,,1338.0,,,,,3.187,,,,,,,,,,,,""
11137065793,"8 avr. 2024, 18:52:57",Trotezinho com Miguel,Course à pied,,3001,"7,37",,,false,,HOKA One,activities/11137065793.gpx,,,3001.0,2805.0,7374.4,5.302,2.629,10.2,9.4,9.2,15.1,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7408.1,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.457,1697.0,,,,6714.0,,,,,2.641,,,,,,,,,,,,""
11116890855,"6 avr. 2024, 08:08:03",Morning Run,Course à pied,,3957,"10,07",,,false,,HOKA One,activities/11882351186.fit.gz,,,3957.0,3696.0,10069.8,3.878,2.724,15.0,2.0,-11.2,8.2,4.2,0.1,,,78.0,75.0,,,,,754.0,,,,,,,,,,,,,,,,0.0,,1.0,10107.4,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.545,1157.5,,,,9198.0,,,,,2.735,,,,,,,,,,,,""
10988955124,"18 mars 2024, 21:16:35",Evening Run,Course à pied,,430,"1,22",,,false,,HOKA One,activities/11748418835.fit.gz,,,430.0,352.0,1223.7,4.916,3.476,0.0,0.0,7.0,11.0,1.9,-0.3,,,81.0,78.0,,,,,53.0,,,,,,,,,,,,,,,,0.0,,1.0,1220.3,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.846,0.0,,,,,,,,,,,,,,,,,,,,,""
10809815129,"21 févr. 2024, 18:53:09",Corrida vespertina,Course à pied,,3888,"7,40",,,false,,HOKA One,activities/10809815129.gpx,,,3888.0,2605.0,7400.1,6.606,2.841,11.0,11.0,10.9,15.7,20.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7412.0,1708538368.0,2.0,30.4,34.8,24.4,0.7,1009.6,3.5,6.2,80.0,0.8,1708503808.0,1708548224.0,0.375,,14252187.0,0.82,5.0,0.53,25231.0,4.0,,,,,0.0,1.903,183.4,,,,6382.0,,,,,,,,,,,,,,,,,""
10686779085,"3 févr. 2024, 11:58:12",Corrida matinal,Course à pied,,1294,"3,92",,,false,,HOKA One,activities/10686779085.gpx,,,1294.0,1254.0,3927.8,6.84,3.132,7.7,7.7,10.9,15.3,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3934.6,1706957952.0,1.0,29.6,32.8,22.4,0.65,1014.4,4.6,9.0,137.0,0.0,1706948352.0,1706993152.0,0.75,,14252187.0,0.0,1.0,0.3,30885.0,4.0,,,,,0.0,3.035,498.7,,,,3186.0,,,,,,,,,,,,,,,,,""
10556962680,"14 janv. 2024, 11:19:16",Pedalada pro paiva,Vélo,"Esqueci de gravar a ida, esses 32 km foram só da volta",7605,"32,33",,,false,,,activities/10556962680.gpx,,,7605.0,6758.0,32337.9,13.554,4.785,39.6,40.6,5.6,14.3,5.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1705229952.0,3.0,27.1,30.4,23.3,0.8,1016.3,2.1,3.9,72.0,0.0,1705219968.0,1705265152.0,0.125,,,0.47,5.0,0.68,20363.0,4.0,,,,,0.0,4.252,1882.7,,,,,,,,,,,,,,,,,,,,,""
10456115180,"29 déc. 2023, 12:50:31",Corrida matinal,Course à pied,,2968,"8,07",,,false,,HOKA One,activities/10456115180.gpx,,,2968.0,2679.0,8069.4,4.879,3.012,139.7,134.6,-267.7,25.9,47.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9204.9,1703851264.0,2.0,28.5,31.4,22.2,0.69,1014.4,4.1,7.0,123.0,0.0,1703837056.0,1703882496.0,0.625,,14252187.0,0.0,1.0,0.57,30165.0,6.0,,,,,0.0,2.719,3249.3,,,,6588.0,,,,,,,,,,,,,,,,,""
10401699904,"18 déc. 2023, 20:37:51",Afternoon Run,Course à pied,,3659,"8,66",,,false,,HOKA One,activities/11133852543.fit.gz,,,3659.0,3201.0,8667.4,4.857,2.708,2.0,8.0,13.0,20.6,35.9,0.0,,,112.0,74.0,,,,,667.0,,,,,,,,,,,,,,,,0.0,,1.0,8680.4,1702929664.0,3.0,27.6,30.7,22.6,0.74,1008.5,3.3,5.7,63.0,0.0,1702886272.0,1702931584.0,0.125,,14252187.0,0.53,5.0,0.89,23994.0,0.0,,,,,0.0,2.369,195.0,,,,,,,,,,,,,,,,,,,,,""
10339612365,"6 déc. 2023, 18:34:39",Afternoon Run,Course à pied,,5695,"9,99",,,false,,HOKA One,activities/11068987697.fit.gz,,,5695.0,3730.0,9993.0,5.124,2.679,0.0,15.0,17.6,31.4,46.6,-0.1,,,105.0,73.0,,,,,721.0,,,,,,,,,,,,,,,,0.0,,1.0,10015.5,1701885568.0,2.0,30.0,33.0,22.1,0.63,1011.5,4.1,7.8,123.0,0.0,1701849216.0,1701894528.0,0.875,,14252187.0,0.0,1.0,0.38,23585.0,3.0,,,,,0.0,1.755,178.9,,,,,,,,,,,,,,,,,,,,,""
10324324575,"3 déc. 2023, 19:56:52",Afternoon Run,Course à pied,,4408,"3,29",,,false,,HOKA One,activities/11053114704.fit.gz,,,4408.0,1075.0,3291.3,4.191,3.062,4.0,15.0,14.0,37.8,5.8,-0.1,,,77.0,75.0,,,,,335.0,,,,,,,,,,,,,,,,0.0,,1.0,3303.0,1701629952.0,2.0,29.3,33.2,23.9,0.73,1010.3,3.9,6.7,96.0,0.0,1701589888.0,1701635200.0,0.75,,14252187.0,0.24,5.0,0.46,27706.0,1.0,,,,,0.0,0.747,40.2,,,,,,,,,,,,,,,,,,,,,""
10179014518,"7 nov. 2023, 20:29:04",Tone tony morreu,Course à pied,,2112,"4,40",,,false,,HOKA One,activities/10179014518.gpx,,,2112.0,1749.0,4405.8,6.432,2.519,2.0,4.5,10.3,14.4,8.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4405.7,1699387136.0,1.0,27.9,30.8,22.3,0.72,1013.0,4.0,7.4,120.0,0.0,1699343360.0,1699388160.0,0.875,,14252187.0,0.19,5.0,0.19,25925.0,0.0,,,,,0.0,2.086,114.4,,,,3816.0,,,,,,,,,,,,,,,,,""
10164816899,"5 nov. 2023, 13:07:22",Com a irma,Course à pied,,1657,"4,03",,,false,,HOKA One,activities/10164816899.gpx,,,1657.0,1415.0,4036.7,5.318,2.853,6.8,6.7,9.8,14.1,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4048.9,1699189248.0,1.0,30.2,33.6,22.6,0.64,1011.7,4.6,8.2,72.0,0.0,1699170688.0,1699215360.0,0.875,,14252187.0,0.38,1.0,0.32,30652.0,10.0,,,,,0.0,2.436,656.9,,,,3464.0,,,,,,,,,,,,,,,,,""
10138751712,"31 oct. 2023, 20:47:18",Trotezinho,Course à pied,"Fiquei com preguiça de pausar o strava nos sinais, (além de eu estar parado há um tempão)",4388,"8,26",,,false,,HOKA One,activities/10138751712.gpx,,,4388.0,3440.0,8260.1,5.8,2.401,21.0,20.9,9.2,17.7,26.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8294.5,1698782464.0,1.0,27.1,29.3,20.7,0.68,1009.6,4.0,7.6,110.0,0.0,1698738688.0,1698783360.0,0.625,,14252187.0,0.46,1.0,0.2,32061.0,0.0,,,,,0.0,1.882,219.8,,,,7304.0,,,,,,,,,,,,,,,,,""
9978090810,"4 oct. 2023, 21:56:43",Corrida ao entardecer,Course à pied,,432,"1,64",,,false,,HOKA One,activities/9978090810.gpx,,,432.0,432.0,1645.5,6.428,3.809,3.0,1.9,11.8,14.9,3.0,0.1,,,,,,,,,146.0,,,,,,,,,,,,,,,,0.0,,1.0,1648.6,1696453248.0,1.0,26.2,28.0,20.0,0.69,1012.0,3.4,6.9,90.0,0.0,1696406528.0,1696450432.0,0.625,,14252187.0,0.0,1.0,0.18,28426.0,0.0,,,,,0.0,3.809,32.4,,,,1124.0,,,,,,,,,,,,,,,,,""
9933733089,"27 sept. 2023, 22:40:28","Fiz esse caminho duas vezes, mas esqueci de gravar a primeira",Course à pied,,993,"2,52",,,false,,HOKA One,activities/9933733089.gpx,,,993.0,827.0,2527.2,8.498,3.056,6.3,7.7,9.2,15.0,17.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2539.5,1695852032.0,1.0,25.1,26.9,20.4,0.75,1014.0,2.2,5.2,71.0,0.0,1695801984.0,1695845760.0,0.375,,14252187.0,0.0,1.0,0.31,27813.0,0.0,,,,,0.0,2.545,7.4,,,,2032.0,,,,,,,,,,,,,,,,,""
9859241744,"16 sept. 2023, 10:14:29",Corrida matinal,Course à pied,Só pra dizer que fui,1876,"5,00",,,false,,HOKA One,activities/9859241744.gpx,,,1876.0,1781.0,5005.1,5.128,2.81,10.7,18.8,3.9,18.3,28.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5039.8,1694858368.0,3.0,25.2,27.7,22.1,0.83,1017.3,3.0,7.9,138.0,0.0,1694851968.0,1694895360.0,0.125,,14252187.0,0.21,5.0,0.77,18589.0,2.0,,,,,0.0,2.668,554.3,,,,4358.0,,,,,,,,,,,,,,,,,""
9813954514,"9 sept. 2023, 10:32:55",Corrida matinal,Course à pied,"",4308,"12,04",,,false,,HOKA One,activities/9813954514.gpx,,,4308.0,4285.0,12048.5,4.128,2.812,155.3,152.0,-1.8,23.9,48.4,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12962.1,1694253568.0,2.0,24.8,27.0,21.3,0.81,1017.6,4.3,7.0,155.0,0.0,1694247424.0,1694290688.0,0.875,,14252187.0,0.51,5.0,0.53,16291.0,1.0,,,,,0.0,2.797,6355.7,,,,10792.0,,,,,,,,,,,,,,,,,""
9752553085,"30 août 2023, 22:13:19",Tamo indo,Course à pied,,3012,"8,04",,,false,,HOKA One,activities/9752553085.gpx,,,3012.0,2879.0,8048.6,6.65,2.796,23.4,23.5,4.2,17.7,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8130.5,1693432832.0,1.0,25.6,28.2,22.0,0.8,1015.0,2.7,5.7,137.0,0.0,1693383680.0,1693426688.0,0.5,,14252187.0,0.0,1.0,0.36,26808.0,0.0,,,,,0.0,2.672,1324.6,,,,7080.0,,,,,,,,,,,,,,,,,""
9739468235,"28 août 2023, 22:10:42",To de volta,Course à pied,,2803,"7,16",,,false,,HOKA One,activities/9739468235.gpx,,,2803.0,2652.0,7159.2,5.868,2.7,14.0,14.0,9.5,18.5,49.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7203.2,1693260032.0,1.0,26.0,28.9,22.7,0.82,1015.9,2.1,5.2,111.0,0.0,1693211008.0,1693253888.0,0.375,,14252187.0,0.3,5.0,0.33,17685.0,0.0,,,,,0.0,2.554,1498.1,,,,6578.0,,,,,,,,,,,,,,,,,""
9548700401,"30 juil. 2023, 09:41:08",Corridona matinal,Course à pied,"",3659,"10,13",,,false,,HOKA One,activities/9548700401.gpx,,,3659.0,3489.0,10138.2,10.5,2.906,28.9,34.9,0.9,18.0,29.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10246.8,,,,,,,,,,,,,,,,14252187.0,,,,,,,,,,0.0,2.771,2447.0,,,,,,,,,,,,,,,,,,,,,""
9474086616,"18 juil. 2023, 11:41:29",Vida fit,Course à pied,,2651,"7,23",,,false,,,activities/9474086616.gpx,,,2651.0,2342.0,7234.3,11.686,3.089,19.1,16.2,10.5,21.1,16.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7263.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.729,1090.3,,,,,,,,,,,,,,,,,,,,,""
9424507597,"10 juil. 2023, 13:57:29",Beira rio,Course à pied,,1601,"5,10",,,false,,,activities/9424507597.gpx,,,1601.0,1474.0,5105.7,12.542,3.464,2.4,5.0,9.5,13.8,4.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5107.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.189,344.7,,,,,,,,,,,,,,,,,,,,,""
9382776732,"3 juil. 2023, 19:33:14",Corrida com Jah,Course à pied,,1786,"4,25",,,false,,,activities/9382776732.gpx,,,1786.0,1235.0,4251.7,10.844,3.443,33.5,37.9,9.5,22.3,14.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4364.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.381,738.2,,,,,,,,,,,,,,,,,,,,,""
9355138685,"29 juin 2023, 08:07:29",Corridinha matinal com Uly ,Course à pied,,2209,"5,05",,,false,,,activities/9355138685.gpx,,,2209.0,1571.0,5055.5,9.296,3.218,8.3,8.5,10.2,13.6,16.4,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5074.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.289,947.7,,,,,,,,,,,,,,,,,,,,,""
9038226577,"9 mai 2023, 08:22:34",Corrida matinal com Uly e Toni,Course à pied,,3053,"7,43",,,false,,,activities/9038226577.gpx,,,3053.0,3045.0,7429.9,9.54,2.44,34.2,33.1,4.7,19.4,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7535.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.434,1833.9,,,,,,,,,,,,,,,,,,,,,""
8970692971,"28 avr. 2023, 08:04:07",Parque das Graças ,Course à pied,,1014,"3,26",,,false,,,activities/8970692971.gpx,,,1014.0,939.0,3261.8,7.418,3.474,2.4,9.5,5.9,13.8,3.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3254.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.217,441.5,,,,,,,,,,,,,,,,,,,,,""
8829163174,"4 avr. 2023, 08:00:17",Corrida matinal,Course à pied,,1665,"4,61",,,false,,,activities/8829163174.gpx,,,1665.0,1531.0,4612.4,8.436,3.013,14.2,15.1,8.0,15.9,14.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4642.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.77,1295.9,,,,,,,,,,,,,,,,,,,,,""
8771238481,"24 mars 2023, 19:59:41",Corridinha c/ reri,Course à pied,,6051,"9,20",,,false,,,activities/8771238481.gpx,,,6051.0,3246.0,9206.3,11.53,2.836,41.0,41.0,5.0,26.7,45.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9432.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.521,305.0,,,,,,,,,,,,,,,,,,,,,""
